record_id,country_code,country_name,region,income_level,date,year,month,week,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index
11205,ITA,Italy,Europe,High,2024-05-12,2024,5,19,41.87,12.56,60,4.51,-0.18,127.5,0,0,0,0,54.7,77.0,61.7,22.5,14.2,14.8,4.5,87.4,49090.0,73.8,100.0
11206,ITA,Italy,Europe,High,2024-05-19,2024,5,20,41.87,12.56,60,3.84,0.46,77.8,0,0,0,0,16.8,21.0,51.8,36.0,1.1,22.2,12.7,84.9,49090.0,75.6,95.7
11207,ITA,Italy,Europe,High,2024-05-26,2024,5,21,41.87,12.56,60,5.89,1.35,104.3,2,0,0,2,50.9,104.0,64.0,38.4,5.8,23.5,22.0,86.5,49090.0,67.6,100.0
11208,ITA,Italy,Europe,High,2024-06-02,2024,6,22,41.87,12.56,60,7.07,1.06,90.3,1,0,0,1,31.9,45.0,52.0,33.1,10.6,19.6,19.2,89.9,49159.0,70.4,100.0
11209,ITA,Italy,Europe,High,2024-06-09,2024,6,23,41.87,12.56,60,6.61,0.13,68.9,0,0,0,0,73.2,107.0,70.9,26.3,1.7,18.3,9.3,86.2,49159.0,61.6,100.0
11210,ITA,Italy,Europe,High,2024-06-16,2024,6,24,41.87,12.56,60,2.99,0.24,48.7,0,0,0,0,26.2,44.0,35.5,27.9,3.2,21.0,5.8,86.3,49159.0,82.9,100.0
11211,ITA,Italy,Europe,High,2024-06-23,2024,6,25,41.87,12.56,60,0.83,-0.78,78.3,0,0,0,0,17.8,14.0,51.2,34.1,8.5,13.7,0.0,86.3,49159.0,68.2,94.0
11212,ITA,Italy,Europe,High,2024-06-30,2024,6,26,41.87,12.56,60,-1.08,0.66,104.3,0,0,0,0,32.2,51.0,63.1,29.0,0.0,22.2,1.6,85.4,49159.0,71.5,100.0
11213,ITA,Italy,Europe,High,2024-07-07,2024,7,27,41.87,12.56,60,-2.12,-0.43,88.9,0,0,0,0,47.5,71.0,64.8,21.9,2.6,12.9,0.6,90.5,49227.0,63.7,100.0
11214,ITA,Italy,Europe,High,2024-07-14,2024,7,28,41.87,12.56,60,-2.59,0.77,56.8,0,0,0,0,82.0,126.0,78.5,31.5,3.6,15.8,0.0,84.1,49227.0,67.7,99.6
11215,ITA,Italy,Europe,High,2024-07-21,2024,7,29,41.87,12.56,60,-2.4,0.23,106.5,0,0,0,0,71.6,118.0,59.3,28.5,3.6,22.6,1.3,91.4,49227.0,70.9,94.1
11216,ITA,Italy,Europe,High,2024-07-28,2024,7,30,41.87,12.56,60,-6.48,-0.01,85.6,0,0,0,0,72.8,112.0,68.8,24.9,3.0,14.6,0.0,85.0,49227.0,70.8,96.0
11217,ITA,Italy,Europe,High,2024-08-04,2024,8,31,41.87,12.56,60,-7.62,0.54,53.0,0,0,0,0,52.9,82.0,59.7,27.6,10.3,15.6,0.0,87.2,49296.0,84.5,98.1
11218,ITA,Italy,Europe,High,2024-08-11,2024,8,32,41.87,12.56,60,-6.83,0.77,36.8,0,0,0,0,62.9,107.0,73.7,28.5,7.8,19.4,0.0,93.7,49296.0,70.9,93.8
11219,ITA,Italy,Europe,High,2024-08-18,2024,8,33,41.87,12.56,60,-2.95,0.8,44.9,0,0,0,0,51.7,93.0,68.5,28.9,1.4,10.8,0.0,91.7,49296.0,66.3,100.0
11220,ITA,Italy,Europe,High,2024-08-25,2024,8,34,41.87,12.56,60,-7.64,0.55,45.9,0,0,0,0,40.3,68.0,59.6,33.7,0.0,15.6,0.0,92.2,49296.0,74.8,100.0
11221,ITA,Italy,Europe,High,2024-09-01,2024,9,35,41.87,12.56,60,-5.88,0.5,29.3,0,0,0,0,64.0,68.0,80.9,33.0,1.8,17.7,0.0,88.5,49365.0,64.9,96.4
11222,ITA,Italy,Europe,High,2024-09-08,2024,9,36,41.87,12.56,60,-7.92,0.16,31.9,0,0,0,0,17.5,19.0,40.3,35.0,1.0,13.1,0.0,91.1,49365.0,71.9,100.0
11223,ITA,Italy,Europe,High,2024-09-15,2024,9,37,41.87,12.56,60,-8.38,0.28,52.7,0,0,0,0,35.2,44.0,52.3,30.7,7.4,12.8,0.0,87.1,49365.0,65.1,95.0
11224,ITA,Italy,Europe,High,2024-09-22,2024,9,38,41.87,12.56,60,-9.92,0.59,35.6,0,0,0,0,37.3,46.0,59.6,34.9,0.0,11.9,0.0,81.1,49365.0,65.6,100.0
11225,ITA,Italy,Europe,High,2024-09-29,2024,9,39,41.87,12.56,60,-8.31,-0.31,27.9,0,0,0,0,35.4,58.0,62.4,36.1,0.0,21.7,0.0,91.0,49365.0,56.8,97.3
11226,ITA,Italy,Europe,High,2024-10-06,2024,10,40,41.87,12.56,60,-8.29,0.3,9.8,0,0,0,0,68.2,111.0,74.4,23.9,4.4,23.7,0.0,90.3,49434.0,80.1,100.0
11227,ITA,Italy,Europe,High,2024-10-13,2024,10,41,41.87,12.56,60,-8.99,-0.06,26.3,0,0,0,0,79.6,128.0,69.2,26.0,4.7,9.8,0.0,82.5,49434.0,68.4,100.0
11228,ITA,Italy,Europe,High,2024-10-20,2024,10,42,41.87,12.56,60,-8.28,0.24,47.8,0,0,0,0,52.2,71.0,61.9,38.3,6.2,11.1,0.0,86.8,49434.0,78.0,100.0
11229,ITA,Italy,Europe,High,2024-10-27,2024,10,43,41.87,12.56,60,-8.82,-0.14,40.5,0,0,0,0,51.6,83.0,54.6,34.2,3.3,18.7,0.0,86.0,49434.0,68.4,100.0
11230,ITA,Italy,Europe,High,2024-11-03,2024,11,44,41.87,12.56,60,-6.95,0.75,34.1,0,0,0,0,73.8,98.0,62.7,35.4,1.5,17.0,0.0,89.3,49503.0,66.1,100.0
11231,ITA,Italy,Europe,High,2024-11-10,2024,11,45,41.87,12.56,60,-6.83,0.48,81.4,0,0,0,0,72.7,98.0,55.2,35.4,4.3,17.7,0.0,88.6,49503.0,67.6,100.0
11232,ITA,Italy,Europe,High,2024-11-17,2024,11,46,41.87,12.56,60,-4.57,0.22,80.5,0,0,0,0,18.7,19.0,56.0,36.5,5.3,13.2,0.0,86.9,49503.0,66.3,100.0
11233,ITA,Italy,Europe,High,2024-11-24,2024,11,47,41.87,12.56,60,-4.59,-0.35,69.3,0,0,0,0,60.6,99.0,66.0,34.8,5.6,22.8,0.0,85.7,49503.0,72.6,100.0
11234,ITA,Italy,Europe,High,2024-12-01,2024,12,48,41.87,12.56,60,-1.42,0.31,76.3,0,0,0,0,40.0,46.0,34.8,31.6,7.8,21.9,1.6,83.5,49572.0,59.3,100.0
11235,ITA,Italy,Europe,High,2024-12-08,2024,12,49,41.87,12.56,60,-0.96,0.11,119.0,0,0,0,0,43.0,82.0,65.1,32.2,7.8,17.5,0.0,84.9,49572.0,73.5,100.0
11236,ITA,Italy,Europe,High,2024-12-15,2024,12,50,41.87,12.56,60,-4.19,0.42,64.8,0,0,0,0,64.2,99.0,62.6,36.7,6.9,11.9,0.0,86.2,49572.0,75.0,100.0
11237,ITA,Italy,Europe,High,2024-12-22,2024,12,51,41.87,12.56,60,2.16,1.01,101.5,0,0,0,0,63.6,73.0,51.9,31.8,5.0,6.4,9.8,89.5,49572.0,79.1,98.9
11238,ITA,Italy,Europe,High,2024-12-29,2024,12,52,41.87,12.56,60,2.07,0.53,97.3,0,0,0,0,69.9,123.0,69.6,34.6,10.1,15.0,7.0,85.1,49572.0,63.9,96.7
11239,ITA,Italy,Europe,High,2025-01-05,2025,1,1,41.87,12.56,60,0.11,-0.15,97.8,0,0,0,0,55.5,71.0,74.3,21.6,1.6,16.1,0.0,90.4,49641.0,71.7,100.0
11240,ITA,Italy,Europe,High,2025-01-12,2025,1,2,41.87,12.56,60,0.84,0.04,96.3,0,0,0,0,39.6,49.0,68.4,30.3,1.7,24.9,2.9,87.7,49641.0,57.4,100.0
11241,ITA,Italy,Europe,High,2025-01-19,2025,1,3,41.87,12.56,60,2.14,-0.55,132.5,0,0,0,0,27.6,6.0,48.0,27.5,5.2,14.0,7.2,88.2,49641.0,64.0,100.0
11242,ITA,Italy,Europe,High,2025-01-26,2025,1,4,41.87,12.56,60,1.69,0.71,133.3,0,0,0,0,35.3,56.0,69.1,35.8,4.8,21.8,12.1,91.5,49641.0,68.9,99.3
11243,ITA,Italy,Europe,High,2025-02-02,2025,2,5,41.87,12.56,60,3.1,-0.34,97.7,0,0,0,0,64.9,123.0,70.9,29.6,5.7,17.0,6.7,94.1,49709.0,73.2,100.0
11244,ITA,Italy,Europe,High,2025-02-09,2025,2,6,41.87,12.56,60,7.12,0.37,101.8,1,0,0,1,0.5,-33.0,45.0,43.6,5.7,12.9,24.0,96.1,49709.0,65.9,100.0
11245,ITA,Italy,Europe,High,2025-02-16,2025,2,7,41.87,12.56,60,5.51,0.13,104.4,0,0,0,0,59.7,85.0,59.0,28.5,1.5,13.5,19.7,88.1,49709.0,68.9,100.0
11246,ITA,Italy,Europe,High,2025-02-23,2025,2,8,41.87,12.56,60,4.4,0.65,154.1,0,0,0,0,20.8,35.0,44.1,26.5,5.6,14.9,8.1,94.2,49709.0,70.3,97.0
11247,ITA,Italy,Europe,High,2025-03-02,2025,3,9,41.87,12.56,60,10.26,0.77,142.9,0,0,0,0,44.9,72.0,53.8,34.1,6.4,18.1,14.5,88.2,49778.0,60.7,96.6
11248,ITA,Italy,Europe,High,2025-03-09,2025,3,10,41.87,12.56,60,6.99,-0.16,143.8,0,0,0,0,68.7,94.0,81.2,29.5,4.0,16.7,8.1,87.4,49778.0,62.9,97.3
11249,ITA,Italy,Europe,High,2025-03-16,2025,3,11,41.87,12.56,60,6.1,1.08,77.1,1,0,0,1,81.0,118.0,84.4,33.6,6.0,8.6,24.1,88.4,49778.0,74.4,100.0
11250,ITA,Italy,Europe,High,2025-03-23,2025,3,12,41.87,12.56,60,8.68,0.2,74.3,0,0,0,0,52.3,87.0,55.9,40.1,8.6,22.7,5.5,89.4,49778.0,69.5,100.0
11251,ITA,Italy,Europe,High,2025-03-30,2025,3,13,41.87,12.56,60,10.81,0.4,119.0,0,0,0,0,20.4,24.0,55.8,28.0,9.3,13.6,19.6,88.6,49778.0,67.3,92.9
11252,ITA,Italy,Europe,High,2025-04-06,2025,4,14,41.87,12.56,60,11.12,0.42,57.4,0,0,0,0,70.8,87.0,68.5,36.4,9.1,20.2,26.2,87.5,49847.0,64.5,91.8
11253,ITA,Italy,Europe,High,2025-04-13,2025,4,15,41.87,12.56,60,3.39,0.29,111.4,0,0,0,0,25.4,48.0,51.0,24.6,5.9,26.2,10.5,90.1,49847.0,75.4,100.0
11254,ITA,Italy,Europe,High,2025-04-20,2025,4,16,41.87,12.56,60,9.28,0.3,95.5,1,0,0,1,40.6,61.0,71.7,31.7,9.9,21.5,30.7,85.5,49847.0,67.3,100.0
11255,ITA,Italy,Europe,High,2025-04-27,2025,4,17,41.87,12.56,60,11.82,0.96,114.9,1,0,0,1,28.9,61.0,75.7,34.0,5.4,20.7,33.4,89.2,49847.0,74.9,100.0
11256,ITA,Italy,Europe,High,2025-05-04,2025,5,18,41.87,12.56,60,9.74,-0.19,151.1,1,0,0,1,0.7,13.0,67.8,24.7,3.5,10.4,17.2,87.8,49916.0,68.9,100.0
11257,ITA,Italy,Europe,High,2025-05-11,2025,5,19,41.87,12.56,60,4.46,-0.3,87.6,0,0,0,0,39.7,51.0,61.9,41.9,7.1,20.4,10.1,85.7,49916.0,75.9,98.2
11258,ITA,Italy,Europe,High,2025-05-18,2025,5,20,41.87,12.56,60,7.27,0.19,106.4,1,0,0,1,19.6,4.0,49.3,29.4,4.5,11.3,26.0,87.9,49916.0,72.7,97.0
11259,ITA,Italy,Europe,High,2025-05-25,2025,5,21,41.87,12.56,60,7.75,0.11,150.9,1,0,0,1,52.4,93.0,61.1,31.9,5.4,16.0,32.2,88.4,49916.0,58.4,100.0
11260,ITA,Italy,Europe,High,2025-06-01,2025,6,22,41.87,12.56,60,3.0,0.7,65.9,0,0,0,0,70.3,93.0,66.1,36.9,4.7,21.3,7.3,89.3,49985.0,68.6,100.0
11261,ITA,Italy,Europe,High,2025-06-08,2025,6,23,41.87,12.56,60,2.58,0.48,90.7,0,0,0,0,39.0,65.0,54.3,24.8,6.1,8.0,8.6,93.1,49985.0,79.1,100.0
11262,ITA,Italy,Europe,High,2025-06-15,2025,6,24,41.87,12.56,60,0.82,-0.65,96.0,0,0,0,0,68.0,99.0,85.7,41.2,0.0,20.8,8.8,84.5,49985.0,78.5,95.8
11263,ITA,Italy,Europe,High,2025-06-22,2025,6,25,41.87,12.56,60,-0.12,0.47,82.5,0,0,0,0,80.1,130.0,79.2,32.6,6.5,17.9,0.0,91.8,49985.0,67.3,100.0
11264,ITA,Italy,Europe,High,2025-06-29,2025,6,26,41.87,12.56,60,-0.9,-0.1,87.5,0,0,0,0,72.8,83.0,79.6,27.3,9.3,11.0,4.5,85.1,49985.0,75.1,100.0
11265,ITA,Italy,Europe,High,2025-07-06,2025,7,27,41.87,12.56,60,0.56,0.25,68.0,0,0,0,0,50.3,109.0,61.9,22.5,4.4,14.2,0.0,87.8,50054.0,61.5,100.0
11266,ITA,Italy,Europe,High,2025-07-13,2025,7,28,41.87,12.56,60,-3.23,-0.16,156.4,0,0,0,0,20.6,40.0,62.0,34.5,0.1,15.8,0.0,90.3,50054.0,71.0,100.0
11267,ITA,Italy,Europe,High,2025-07-20,2025,7,29,41.87,12.56,60,-0.5,-0.27,82.5,0,0,0,0,110.2,174.0,94.3,27.2,11.0,19.2,0.0,87.5,50054.0,68.2,96.9
11268,ITA,Italy,Europe,High,2025-07-27,2025,7,30,41.87,12.56,60,-4.17,-0.26,57.0,0,0,0,0,50.8,65.0,61.0,29.6,4.8,27.0,0.0,87.2,50054.0,70.7,100.0
11269,ITA,Italy,Europe,High,2025-08-03,2025,8,31,41.87,12.56,60,-3.46,0.5,35.6,0,0,0,0,40.7,57.0,63.6,29.7,5.4,16.7,0.0,90.8,50122.0,71.3,100.0
11270,ITA,Italy,Europe,High,2025-08-10,2025,8,32,41.87,12.56,60,-4.55,-0.12,62.1,0,0,0,0,32.0,42.0,75.8,22.2,8.0,12.0,0.0,85.7,50122.0,74.5,90.9
11271,ITA,Italy,Europe,High,2025-08-17,2025,8,33,41.87,12.56,60,-6.97,-0.1,46.9,0,0,0,0,19.7,34.0,62.4,26.2,2.7,17.1,0.0,85.2,50122.0,71.4,100.0
11272,ITA,Italy,Europe,High,2025-08-24,2025,8,34,41.87,12.56,60,-8.48,0.82,2.9,0,0,0,0,67.8,84.0,77.4,30.8,3.7,19.3,0.0,86.7,50122.0,75.9,100.0
11273,ITA,Italy,Europe,High,2025-08-31,2025,8,35,41.87,12.56,60,-6.33,0.8,47.7,0,0,0,0,10.2,-11.0,44.7,37.5,2.3,21.6,0.0,88.8,50122.0,62.6,100.0
11274,ITA,Italy,Europe,High,2025-09-07,2025,9,36,41.87,12.56,60,-9.06,0.75,25.8,0,0,0,0,86.2,135.0,65.7,30.8,7.5,19.3,0.0,88.7,50191.0,68.2,100.0
11275,ITA,Italy,Europe,High,2025-09-14,2025,9,37,41.87,12.56,60,-4.19,0.2,41.4,0,0,0,0,17.9,53.0,63.4,28.7,2.5,15.8,0.0,89.0,50191.0,83.1,95.4
11276,ITA,Italy,Europe,High,2025-09-21,2025,9,38,41.87,12.56,60,-6.74,0.3,16.8,0,0,0,0,72.3,125.0,65.6,28.2,6.8,23.0,0.0,87.0,50191.0,68.9,97.1
11277,ITA,Italy,Europe,High,2025-09-28,2025,9,39,41.87,12.56,60,-9.25,-0.19,38.6,0,0,0,0,68.0,88.0,74.2,34.9,5.2,8.3,0.0,86.5,50191.0,68.8,100.0
11278,ITA,Italy,Europe,High,2025-10-05,2025,10,40,41.87,12.56,60,-6.87,0.08,56.7,0,0,0,0,45.4,67.0,89.4,33.8,7.0,15.4,0.0,86.3,50260.0,69.5,100.0
11279,ITA,Italy,Europe,High,2025-10-12,2025,10,41,41.87,12.56,60,-9.56,1.4,49.5,0,0,0,0,33.3,40.0,53.8,33.1,2.4,17.4,0.0,85.3,50260.0,60.5,97.7
11280,ITA,Italy,Europe,High,2025-10-19,2025,10,42,41.87,12.56,60,-8.2,-0.07,46.0,0,0,0,0,38.0,62.0,65.1,31.2,5.9,6.4,0.0,87.9,50260.0,62.5,97.5
11281,THA,Thailand,Southeast Asia,Upper-Middle,2015-01-04,2015,1,1,15.87,100.99,70,14.27,0.05,142.5,0,0,0,0,48.2,92.0,60.6,26.2,7.4,35.3,0.0,57.3,14645.0,67.4,100.0
11282,THA,Thailand,Southeast Asia,Upper-Middle,2015-01-11,2015,1,2,15.87,100.99,70,16.68,0.8,91.7,0,0,0,0,0.0,-20.0,33.7,37.6,2.8,28.7,0.1,61.1,14645.0,70.9,87.5
11283,THA,Thailand,Southeast Asia,Upper-Middle,2015-01-18,2015,1,3,15.87,100.99,70,18.51,-0.15,126.2,0,0,0,0,20.7,22.0,55.1,35.8,3.4,24.4,9.7,59.7,14645.0,77.7,87.9
11284,THA,Thailand,Southeast Asia,Upper-Middle,2015-01-25,2015,1,4,15.87,100.99,70,21.09,-0.4,134.7,2,0,0,2,64.5,117.0,78.3,33.2,44.3,17.9,21.8,61.0,14645.0,74.4,86.2
11285,THA,Thailand,Southeast Asia,Upper-Middle,2015-02-01,2015,2,5,15.87,100.99,70,17.12,-0.06,99.4,0,0,0,0,41.0,75.0,46.2,33.6,3.6,16.7,2.5,52.1,14670.0,70.7,100.0
11286,THA,Thailand,Southeast Asia,Upper-Middle,2015-02-08,2015,2,6,15.87,100.99,70,18.07,-0.1,141.0,0,0,0,0,37.8,69.0,58.1,35.6,3.2,15.8,1.7,62.7,14670.0,71.7,95.8
11287,THA,Thailand,Southeast Asia,Upper-Middle,2015-02-15,2015,2,7,15.87,100.99,70,16.52,0.41,96.7,0,0,0,0,52.2,53.0,52.1,30.5,6.9,23.2,0.0,59.9,14670.0,60.8,93.6
11288,THA,Thailand,Southeast Asia,Upper-Middle,2015-02-22,2015,2,8,15.87,100.99,70,21.94,0.11,33.9,0,0,0,0,48.4,60.0,60.9,25.3,24.5,27.5,15.9,64.6,14670.0,68.9,85.0
11289,THA,Thailand,Southeast Asia,Upper-Middle,2015-03-01,2015,3,9,15.87,100.99,70,22.31,0.45,61.4,0,0,0,0,71.4,95.0,62.1,38.0,26.5,23.2,17.2,60.4,14694.0,71.0,95.6
11290,THA,Thailand,Southeast Asia,Upper-Middle,2015-03-08,2015,3,10,15.87,100.99,70,23.15,0.49,174.7,0,0,0,0,0.0,19.0,32.8,23.1,81.2,22.4,17.3,63.6,14694.0,82.8,100.0
11291,THA,Thailand,Southeast Asia,Upper-Middle,2015-03-15,2015,3,11,15.87,100.99,70,24.77,-0.31,95.5,3,0,0,3,0.0,14.0,56.7,29.0,45.7,24.6,36.1,61.9,14694.0,72.9,93.1
11292,THA,Thailand,Southeast Asia,Upper-Middle,2015-03-22,2015,3,12,15.87,100.99,70,25.08,-0.11,104.9,0,0,0,0,39.3,45.0,32.4,35.1,28.3,30.7,19.2,64.0,14694.0,63.5,91.2
11293,THA,Thailand,Southeast Asia,Upper-Middle,2015-03-29,2015,3,13,15.87,100.99,70,23.4,-0.26,109.2,0,0,0,0,22.9,33.0,56.8,19.5,45.1,20.3,14.0,61.0,14694.0,74.8,86.0
11294,THA,Thailand,Southeast Asia,Upper-Middle,2015-04-05,2015,4,14,15.87,100.99,70,25.63,0.2,124.4,0,0,0,0,39.0,65.0,59.0,24.4,29.1,25.3,19.5,56.4,14719.0,66.7,91.7
11295,THA,Thailand,Southeast Asia,Upper-Middle,2015-04-12,2015,4,15,15.87,100.99,70,26.5,0.24,125.6,0,0,0,0,26.1,37.0,58.6,33.3,60.5,21.1,19.0,66.8,14719.0,75.1,83.4
11296,THA,Thailand,Southeast Asia,Upper-Middle,2015-04-19,2015,4,16,15.87,100.99,70,23.22,-0.39,71.9,0,0,0,0,9.9,62.0,51.2,26.0,23.6,20.6,23.3,59.3,14719.0,75.8,84.2
11297,THA,Thailand,Southeast Asia,Upper-Middle,2015-04-26,2015,4,17,15.87,100.99,70,26.5,-0.01,76.8,1,0,0,1,34.2,40.0,65.7,25.8,44.9,26.0,23.8,61.9,14719.0,72.5,100.0
11298,THA,Thailand,Southeast Asia,Upper-Middle,2015-05-03,2015,5,18,15.87,100.99,70,24.54,-0.71,102.3,0,0,0,0,9.4,2.0,62.9,26.4,47.4,22.2,27.3,60.6,14743.0,71.2,100.0
11299,THA,Thailand,Southeast Asia,Upper-Middle,2015-05-10,2015,5,19,15.87,100.99,70,23.94,-0.41,107.4,1,0,0,1,18.7,45.0,65.1,32.6,44.4,23.8,18.8,58.2,14743.0,66.8,90.2
11300,THA,Thailand,Southeast Asia,Upper-Middle,2015-05-17,2015,5,20,15.87,100.99,70,19.68,-0.22,121.9,0,0,0,0,4.4,-2.0,48.9,24.4,4.9,26.2,13.3,61.3,14743.0,70.2,90.5
11301,THA,Thailand,Southeast Asia,Upper-Middle,2015-05-24,2015,5,21,15.87,100.99,70,20.79,-0.5,120.4,0,0,0,0,19.4,20.0,55.3,27.9,16.1,27.8,7.1,56.0,14743.0,67.8,90.4
11302,THA,Thailand,Southeast Asia,Upper-Middle,2015-05-31,2015,5,22,15.87,100.99,70,18.75,0.36,112.9,0,0,0,0,91.1,136.0,75.4,35.3,5.3,23.3,1.4,64.6,14743.0,73.5,100.0
11303,THA,Thailand,Southeast Asia,Upper-Middle,2015-06-07,2015,6,23,15.87,100.99,70,22.88,-0.21,61.6,1,0,0,1,35.9,56.0,43.3,29.6,40.2,21.7,21.1,60.6,14767.0,71.8,86.8
11304,THA,Thailand,Southeast Asia,Upper-Middle,2015-06-14,2015,6,24,15.87,100.99,70,13.76,0.31,110.5,0,0,0,0,41.3,67.0,57.8,33.1,6.8,24.5,0.0,59.4,14767.0,76.5,92.6
11305,THA,Thailand,Southeast Asia,Upper-Middle,2015-06-21,2015,6,25,15.87,100.99,70,16.21,-0.47,64.4,0,0,0,0,58.7,78.0,79.9,17.2,4.5,22.6,2.3,61.4,14767.0,67.9,86.7
11306,THA,Thailand,Southeast Asia,Upper-Middle,2015-06-28,2015,6,26,15.87,100.99,70,19.53,-0.92,70.8,0,0,0,0,83.7,142.0,72.5,22.6,4.3,26.5,2.8,61.5,14767.0,74.1,95.1
11307,THA,Thailand,Southeast Asia,Upper-Middle,2015-07-05,2015,7,27,15.87,100.99,70,12.34,-0.1,66.0,0,0,0,0,40.4,57.0,44.4,27.3,3.4,28.2,0.0,60.4,14792.0,71.4,97.3
11308,THA,Thailand,Southeast Asia,Upper-Middle,2015-07-12,2015,7,28,15.87,100.99,70,15.6,-0.14,82.8,0,0,0,0,74.8,94.0,64.2,32.3,8.0,25.0,4.6,59.8,14792.0,67.9,95.6
11309,THA,Thailand,Southeast Asia,Upper-Middle,2015-07-19,2015,7,29,15.87,100.99,70,13.18,0.26,75.6,0,0,0,0,70.2,105.0,79.6,24.2,6.4,25.7,3.2,59.0,14792.0,66.8,91.8
11310,THA,Thailand,Southeast Asia,Upper-Middle,2015-07-26,2015,7,30,15.87,100.99,70,14.51,-0.17,41.8,0,0,0,0,98.5,160.0,89.2,26.5,2.1,29.4,0.0,63.4,14792.0,73.9,99.2
11311,THA,Thailand,Southeast Asia,Upper-Middle,2015-08-02,2015,8,31,15.87,100.99,70,13.12,-0.52,27.5,0,0,0,0,33.5,60.0,53.3,36.6,6.0,18.0,0.0,57.9,14816.0,67.2,87.9
11312,THA,Thailand,Southeast Asia,Upper-Middle,2015-08-09,2015,8,32,15.87,100.99,70,10.46,-0.21,34.6,0,0,0,0,84.8,116.0,78.9,18.0,4.6,21.2,0.0,59.5,14816.0,74.1,100.0
11313,THA,Thailand,Southeast Asia,Upper-Middle,2015-08-16,2015,8,33,15.87,100.99,70,6.2,-0.5,35.7,0,0,0,0,33.5,78.0,60.6,27.3,4.9,21.4,0.0,57.9,14816.0,76.7,100.0
11314,THA,Thailand,Southeast Asia,Upper-Middle,2015-08-23,2015,8,34,15.87,100.99,70,9.85,-0.15,97.0,0,0,0,0,68.7,96.0,82.6,32.4,3.2,17.8,0.0,64.4,14816.0,67.2,94.5
11315,THA,Thailand,Southeast Asia,Upper-Middle,2015-08-30,2015,8,35,15.87,100.99,70,9.0,-0.28,79.2,0,0,0,0,65.9,128.0,78.6,27.4,6.5,28.1,0.0,63.8,14816.0,67.4,90.4
11316,THA,Thailand,Southeast Asia,Upper-Middle,2015-09-06,2015,9,36,15.87,100.99,70,10.26,0.41,50.5,0,0,0,0,53.0,74.0,75.9,30.0,4.8,21.2,0.0,65.1,14840.0,67.8,96.8
11317,THA,Thailand,Southeast Asia,Upper-Middle,2015-09-13,2015,9,37,15.87,100.99,70,10.07,-0.17,79.2,0,0,0,0,14.0,11.0,61.1,27.2,3.3,20.7,0.0,63.8,14840.0,65.9,92.3
11318,THA,Thailand,Southeast Asia,Upper-Middle,2015-09-20,2015,9,38,15.87,100.99,70,6.88,0.98,13.4,0,0,0,0,48.9,63.0,54.0,36.9,5.3,27.8,0.0,60.6,14840.0,66.4,90.3
11319,THA,Thailand,Southeast Asia,Upper-Middle,2015-09-27,2015,9,39,15.87,100.99,70,6.74,0.25,99.4,0,0,0,0,4.3,-4.0,41.5,27.2,10.7,30.6,0.0,60.9,14840.0,67.0,79.7
11320,THA,Thailand,Southeast Asia,Upper-Middle,2015-10-04,2015,10,40,15.87,100.99,70,5.85,-0.25,48.0,0,0,0,0,42.6,55.0,72.3,30.8,9.3,18.7,0.0,58.6,14865.0,78.3,91.4
11321,THA,Thailand,Southeast Asia,Upper-Middle,2015-10-11,2015,10,41,15.87,100.99,70,7.76,-0.21,103.5,0,0,0,0,42.7,70.0,71.3,31.8,1.2,22.3,0.0,62.1,14865.0,74.0,85.0
11322,THA,Thailand,Southeast Asia,Upper-Middle,2015-10-18,2015,10,42,15.87,100.99,70,7.58,0.1,57.9,0,0,0,0,60.3,94.0,65.7,21.1,2.1,19.1,0.0,63.9,14865.0,63.4,90.7
11323,THA,Thailand,Southeast Asia,Upper-Middle,2015-10-25,2015,10,43,15.87,100.99,70,11.48,-0.2,0.3,0,0,0,0,48.4,66.0,70.2,31.8,5.4,21.3,0.0,61.9,14865.0,68.0,90.2
11324,THA,Thailand,Southeast Asia,Upper-Middle,2015-11-01,2015,11,44,15.87,100.99,70,10.43,0.54,71.3,0,0,0,0,50.2,96.0,57.0,39.6,5.2,18.7,0.0,59.8,14889.0,68.6,94.5
11325,THA,Thailand,Southeast Asia,Upper-Middle,2015-11-08,2015,11,45,15.87,100.99,70,7.84,0.84,62.2,0,0,0,0,47.7,66.0,53.3,26.1,2.1,21.2,0.0,61.2,14889.0,73.6,81.2
11326,THA,Thailand,Southeast Asia,Upper-Middle,2015-11-15,2015,11,46,15.87,100.99,70,13.0,-0.45,41.6,0,0,0,0,49.4,81.0,56.9,26.8,0.0,29.1,0.0,58.9,14889.0,73.9,98.3
11327,THA,Thailand,Southeast Asia,Upper-Middle,2015-11-22,2015,11,47,15.87,100.99,70,10.0,0.7,27.4,0,0,0,0,29.1,40.0,58.2,37.4,1.2,19.0,0.0,60.2,14889.0,78.6,88.4
11328,THA,Thailand,Southeast Asia,Upper-Middle,2015-11-29,2015,11,48,15.87,100.99,70,12.57,0.26,51.9,0,0,0,0,43.5,78.0,69.9,32.5,6.1,24.8,0.0,55.5,14889.0,65.8,94.7
